date,state,fips,cases,newCases,deaths,newDeaths,tests,newTests,positive,newPositive,negative,newNegative
2021-01-17,Guam,66,8453,3,128,1,100477,3,7484,3,92993,0
2021-01-17,Hawaii,15,24309,121,319,2,24943,130,24943,130,,0
2021-01-17,Idaho,16,155617,260,1609,2,604339,2003,155276,806,449063,1197
2021-01-17,Illinois,17,1071307,4077,20052,31,1068829,4162,1068829,4162,,0
2021-01-17,Indiana,18,593262,3169,9310,23,2831352,11488,590211,3162,2241141,8326
2021-01-17,Iowa,19,305151,403,4323,2,1216693,1964,256951,548,959742,1416
2021-01-17,Kansas,20,259226,0,3502,0,1100365,0,256134,0,844231,0
2021-01-17,Kentucky,21,329816,2278,3428,8,326675,2350,326675,2350,,0
2021-01-17,Louisiana,22,368980,4127,8203,123,4638346,44918,368980,4127,4269366,40791
2021-01-17,Maine,23,33559,340,511,4,33559,340,33559,340,,0
2021-01-17,Maryland,24,326648,2445,6567,26,3042909,13671,326445,2414,2716464,11257
2021-01-17,Massachusetts,25,470140,4414,13652,69,4375665,19891,470140,4414,3905525,15477
2021-01-17,Michigan,26,580394,98,14658,0,581785,0,581785,0,,0
2021-01-17,Minnesota,27,446448,1333,5995,40,3163131,10845,446380,1333,2716751,9512
2021-01-17,Mississippi,28,252475,1606,5521,40,1475401,1606,252475,1606,1222926,0
2021-01-17,Missouri,29,468106,1277,6647,3,2156547,4625,437549,1350,1718998,3275
2021-01-17,Montana,30,89393,337,1092,4,89393,337,89393,337,,0
2021-01-17,Nebraska,31,182914,1019,1905,1,882872,0,180910,0,701962,0
2021-01-17,Nevada,32,261847,1625,3784,20,1276967,4295,261573,1483,1015394,2812
2021-01-17,New Hampshire,33,56864,919,933,6,580287,3960,56864,919,523423,3041
2021-01-17,New Jersey,34,627221,5136,20439,25,8687933,5132,627221,5132,8060712,0
2021-01-17,New Mexico,35,163637,744,2934,22,163637,744,163637,744,,0
2021-01-17,New York,36,1242818,13694,40570,194,1233390,13842,1233390,13842,,0
2021-01-17,North Carolina,37,675272,5988,8125,65,674637,6811,674637,6811,,0
2021-01-17,North Dakota,38,95886,150,1406,3,387840,545,95864,150,291976,395
2021-01-17,Northern Mariana Islands,69,128,0,2,0,17557,0,128,0,17429,0
2021-01-17,Ohio,39,826754,5247,10200,65,826754,5247,826754,5247,,0
2021-01-17,Oklahoma,40,354979,3314,2987,35,2955979,3314,354979,3314,2601000,0
2021-01-17,Oregon,41,133205,793,1801,1,132412,1154,132412,1154,,0
2021-01-17,Pennsylvania,42,772747,5673,19310,122,4238806,21798,767800,6023,3471006,15775
2021-01-17,Puerto Rico,72,120996,858,1703,0,393353,858,87381,858,305972,0
2021-01-17,Rhode Island,44,104443,0,2005,0,700133,3598,106224,752,593909,2846
2021-01-17,South Carolina,45,388184,5762,6237,129,3713908,50596,388184,5762,3325724,44834
2021-01-17,South Dakota,46,105544,266,1656,23,391422,902,105544,266,285878,636
2021-01-17,Tennessee,47,672292,4150,8312,36,685321,4474,685321,4474,,0
2021-01-17,Texas,48,2127334,12476,32747,166,2113962,16402,2113962,16402,,0
2021-01-17,Utah,49,323837,1585,1493,7,1704118,5421,323837,1585,1380281,3836
2021-01-17,Vermont,50,10057,142,163,0,288092,1836,10057,142,278035,1694
2021-01-17,Virgin Islands,78,2260,94,24,0,39379,1454,2260,94,37119,1360
2021-01-17,Virginia,51,439305,9914,5729,23,439305,9914,439305,9914,,0
2021-01-17,Washington,53,293296,2400,3971,0,285970,0,285970,0,,0
2021-01-17,West Virginia,54,108821,697,1776,15,108821,697,108821,697,,0
2021-01-17,Wisconsin,55,568166,1891,5907,1,3005960,6959,568166,1891,2437794,5068
2021-01-17,Wyoming,56,49363,295,522,0,214164,295,49363,295,164801,0
2021-01-18,Alabama,01,424028,1430,6121,1,2121043,5010,424028,1430,1697015,3580
2021-01-18,Alaska,02,51785,155,220,0,50447,151,50447,151,,0
2021-01-18,Arizona,04,679282,5400,11265,-1,3263168,14929,679282,5400,2583886,9529
2021-01-18,Arkansas,05,272263,1109,4343,32,2334518,9634,272263,1109,2062255,8525
2021-01-18,California,06,3032260,25394,33742,149,2973174,30699,2973174,30699,,0
2021-01-18,Colorado,08,378311,1390,5462,8,2319249,5762,376171,1190,1943078,4572
2021-01-18,Connecticut,09,230125,6703,6670,76,230125,6703,230125,6703,,0
2021-01-18,Delaware,10,70910,616,1016,0,556910,2155,70910,616,486000,1539
2021-01-18,District of Columbia,11,34033,182,857,7,34033,182,34033,182,,0
2021-01-18,Florida,12,1579273,8002,24273,137,9602792,29925,1550444,7877,8052348,22048
2021-01-18,Georgia,13,796307,4985,11967,61,820952,4957,820952,4957,,0
2021-01-18,Guam,66,8454,1,129,1,100478,1,7485,1,92993,0
2021-01-18,Hawaii,15,24424,115,319,0,25072,129,25072,129,,0
2021-01-18,Idaho,16,155641,24,1609,0,606400,2061,155554,278,450846,1783
2021-01-18,Illinois,17,1074719,3412,20119,67,1072214,3385,1072214,3385,,0
2021-01-18,Indiana,18,595760,2498,9340,30,2839505,8153,592709,2498,2246796,5655
2021-01-18,Iowa,19,306082,931,4324,1,1218425,1732,257431,480,960994,1252
2021-01-18,Kansas,20,262519,3293,3525,23,1113766,13401,259822,3688,853944,9713
2021-01-18,Kentucky,21,331982,2166,3462,34,328668,1993,328668,1993,,0
2021-01-18,Louisiana,22,369951,971,8253,50,4648497,10151,369951,971,4278546,9180
2021-01-18,Maine,23,33876,317,514,3,33876,317,33876,317,,0
2021-01-18,Maryland,24,328417,1769,6596,29,3052705,9796,328214,1769,2724491,8027
2021-01-18,Massachusetts,25,473441,3301,13705,53,4389770,14105,473441,3301,3916329,10804
2021-01-18,Michigan,26,583846,3452,14677,19,585128,3343,585128,3343,,0
2021-01-18,Minnesota,27,447417,969,6007,12,3170081,6950,447349,969,2722732,5981
2021-01-18,Mississippi,28,253932,1457,5524,3,1510047,34646,253932,1457,1256115,33189
2021-01-18,Missouri,29,469352,1246,6655,8,2161707,5160,438840,1291,1722867,3869
2021-01-18,Montana,30,89584,191,1093,1,89576,183,89576,183,,0
2021-01-18,Nebraska,31,183228,314,1908,3,885756,2884,181978,1068,703778,1816
2021-01-18,Nevada,32,262867,1020,3784,0,1280512,3545,262794,1221,1017718,2324
2021-01-18,New Hampshire,33,57864,1000,933,0,581287,1000,57864,1000,523423,0
2021-01-18,New Jersey,34,631074,3853,20458,19,8691786,3853,631074,3853,8060712,0
2021-01-18,New Mexico,35,164263,626,2960,26,164263,626,164263,626,,0
2021-01-18,New York,36,1256228,13410,40753,183,1245575,12185,1245575,12185,,0
2021-01-18,North Carolina,37,676315,1043,8131,6,674637,0,674637,0,,0
2021-01-18,North Dakota,38,95956,70,1406,0,388099,259,95934,70,292165,189
2021-01-18,Northern Mariana Islands,69,128,0,2,0,17557,0,128,0,17429,0
2021-01-18,Ohio,39,831066,4312,10281,81,831066,4312,831066,4312,,0
2021-01-18,Oklahoma,40,356816,1837,2994,7,2957816,1837,356816,1837,2601000,0
2021-01-18,Oregon,41,133851,646,1811,10,133205,793,133205,793,,0
2021-01-18,Pennsylvania,42,776490,3743,19390,80,4253561,14755,771845,4045,3481716,10710
2021-01-18,Puerto Rico,72,121554,558,1703,0,393911,558,87939,558,305972,0
2021-01-18,Rhode Island,44,104443,0,2005,0,702327,2194,106705,481,595622,1713
2021-01-18,South Carolina,45,391464,3280,6248,11,3745465,31557,391464,3280,3354001,28277
2021-01-18,South Dakota,46,105659,115,1667,11,391864,442,105659,115,286205,327
2021-01-18,Tennessee,47,674915,2623,8350,38,687751,2430,687751,2430,,0
2021-01-18,Texas,48,2138574,11240,32858,111,2125552,11590,2125552,11590,,0
2021-01-18,Utah,49,324919,1082,1500,7,1708055,3937,324919,1082,1383136,2855
2021-01-18,Vermont,50,10220,163,163,0,289574,1482,10220,163,279354,1319
2021-01-18,Virgin Islands,78,2260,0,24,0,39379,0,2260,0,37119,0
2021-01-18,Virginia,51,446550,7245,5739,10,446550,7245,446550,7245,,0
2021-01-18,Washington,53,293739,443,3974,3,289939,3969,289939,3969,,0
2021-01-18,West Virginia,54,109809,988,1784,8,109809,988,109809,988,,0
2021-01-18,Wisconsin,55,569335,1169,5930,23,3011178,5218,569335,1169,2441843,4049
2021-01-18,Wyoming,56,49708,345,522,0,214509,345,49708,345,164801,0
2021-01-19,Alabama,01,426543,2515,6126,5,2128667,7624,426543,2515,1702124,5109
2021-01-19,Alaska,02,51914,129,221,1,50572,125,50572,125,,0
2021-01-19,Arizona,04,686028,6746,11266,1,3275572,12404,685699,6417,2589873,5987
2021-01-19,Arkansas,05,273594,1331,4386,43,2341391,6873,273594,1331,2067797,5542
2021-01-19,California,06,3071361,39101,34390,648,2996968,23794,2996968,23794,,0
2021-01-19,Colorado,08,379999,1688,5473,11,2327453,8204,377856,1685,1949597,6519
2021-01-19,Connecticut,09,232219,2094,6682,12,232219,2094,232219,2094,,0
2021-01-19,Delaware,10,71311,401,1021,5,558299,1389,71311,401,486988,988
2021-01-19,District of Columbia,11,34259,226,861,4,34259,226,34259,226,,0
2021-01-19,Florida,12,1589089,9816,24435,162,9639357,36565,1560015,9571,8079342,26994
2021-01-19,Georgia,13,804508,8201,12179,212,828444,7492,828444,7492,,0
2021-01-19,Guam,66,8484,30,129,0,101782,1304,7515,30,94267,1274
2021-01-19,Hawaii,15,24483,59,321,2,25136,64,25136,64,,0
2021-01-19,Idaho,16,157069,1428,1639,30,606400,0,155554,0,450846,0
2021-01-19,Illinois,17,1079307,4588,20154,35,1076532,4318,1076532,4318,,0
2021-01-19,Indiana,18,598494,2734,9466,126,2847632,8127,595436,2727,2252196,5400
2021-01-19,Iowa,19,307302,1220,4332,8,1220451,2026,258148,717,962303,1309
2021-01-19,Kansas,20,262727,208,3526,1,1113766,0,259822,0,853944,0
2021-01-19,Kentucky,21,334347,2365,3489,27,330907,2239,330907,2239,,0
2021-01-19,Louisiana,22,372089,2138,8324,71,4673947,25450,372089,2138,4301858,23312
2021-01-19,Maine,23,34262,386,519,5,34262,386,34262,386,,0
2021-01-19,Maryland,24,330390,1973,6650,54,3062107,9402,330186,1972,2731921,7430
2021-01-19,Massachusetts,25,476526,3085,13749,44,4403763,13993,476526,3085,3927237,10908
2021-01-19,Michigan,26,586204,2358,14724,47,587448,2320,587448,2320,,0
2021-01-19,Minnesota,27,448336,919,6013,6,3174887,4806,448268,919,2726619,3887
2021-01-19,Mississippi,28,255125,1193,5574,50,1511240,1193,255125,1193,1256115,0
2021-01-19,Missouri,29,471743,2391,6672,17,2165954,4247,440197,1357,1725757,2890
2021-01-19,Montana,30,89952,368,1093,0,89864,288,89864,288,,0
2021-01-19,Nebraska,31,183687,459,1914,6,886531,775,182418,440,704113,335
2021-01-19,Nevada,32,264223,1356,3794,10,1283169,2657,263972,1178,1019197,1479
2021-01-19,New Hampshire,33,58709,845,938,5,585777,4490,58709,845,527068,3645
2021-01-19,New Jersey,34,635701,4627,20512,54,8865291,173505,635702,4628,8229589,168877
2021-01-19,New Mexico,35,164954,691,2977,17,164954,691,164954,691,,0
2021-01-19,New York,36,1268949,12721,40933,180,1258087,12512,1258087,12512,,0
2021-01-19,North Carolina,37,684497,8182,8196,65,684497,9860,684497,9860,,0
2021-01-19,North Dakota,38,96093,137,1408,2,388505,406,96071,137,292434,269
2021-01-19,Northern Mariana Islands,69,129,1,2,0,17558,1,129,1,17429,0
2021-01-19,Ohio,39,836055,4989,10336,55,836055,4989,836055,4989,,0
2021-01-19,Oklahoma,40,358374,1558,3037,43,2959374,1558,358374,1558,2601000,0
2021-01-19,Oregon,41,134468,617,1816,5,133851,646,133851,646,,0
2021-01-19,Pennsylvania,42,783355,6865,19467,77,4271465,17904,777186,5341,3494279,12563
2021-01-19,Puerto Rico,72,121988,434,1703,0,394345,434,88373,434,305972,0
2021-01-19,Rhode Island,44,107066,2623,2045,40,703884,1557,107066,361,596818,1196
2021-01-19,South Carolina,45,394318,2854,6259,11,3772941,27476,394318,2854,3378623,24622
2021-01-19,South Dakota,46,105786,127,1667,0,392325,461,105786,127,286539,334
2021-01-19,Tennessee,47,677425,2510,8391,41,689808,2057,689808,2057,,0
2021-01-19,Texas,48,2160456,21882,33176,318,2135028,9476,2135028,9476,,0
2021-01-19,Utah,49,326221,1302,1507,7,1712117,4062,326221,1302,1385896,2760
2021-01-19,Vermont,50,10321,101,163,0,290655,1081,10321,101,280334,980
2021-01-19,Virgin Islands,78,2283,23,24,0,39379,0,2260,0,37119,0
2021-01-19,Virginia,51,451076,4526,5798,59,451076,4526,451076,4526,,0
2021-01-19,Washington,53,296519,2780,4020,46,289939,0,289939,0,,0
2021-01-19,West Virginia,54,110820,1011,1815,31,110820,1011,110820,1011,,0
2021-01-19,Wisconsin,55,571268,1933,5974,44,3016667,5489,571268,1933,2445399,3556
2021-01-19,Wyoming,56,49922,214,550,28,216405,1896,49922,214,166483,1682
2021-01-20,Alabama,01,429655,3112,6283,157,2139405,10738,429655,3112,1709750,7626
2021-01-20,Alaska,02,52081,167,244,23,50732,160,50732,160,,0
2021-01-20,Arizona,04,693706,7678,11564,298,3293628,18056,690544,4845,2603084,13211
2021-01-20,Arkansas,05,276114,2520,4441,55,2356321,14930,276114,2520,2080207,12410
2021-01-20,California,06,3090690,19329,35001,611,3019371,22403,3019371,22403,,0
2021-01-20,Colorado,08,381414,1415,5509,36,2333828,6375,379227,1371,1954601,5004
2021-01-20,Connecticut,09,234134,1915,6726,44,234134,1915,234134,1915,,0
2021-01-20,Delaware,10,71775,464,1026,5,560500,2201,71775,464,488725,1737
2021-01-20,District of Columbia,11,34403,144,863,2,34403,144,34403,144,,0
2021-01-20,Florida,12,1601003,11914,24577,142,9678139,38782,1571840,11825,8106299,26957
2021-01-20,Georgia,13,812454,7946,12373,194,836649,8205,836649,8205,,0
2021-01-20,Guam,66,8484,0,129,0,102312,530,7521,6,94791,524
2021-01-20,Hawaii,15,24551,68,322,1,25210,74,25210,74,,0
2021-01-20,Idaho,16,157745,676,1637,-2,610010,3610,156778,1224,453232,2386
2021-01-20,Illinois,17,1084134,4827,20285,131,1081354,4822,1081354,4822,,0
2021-01-20,Indiana,18,601380,2886,9529,63,2855991,8359,598313,2877,2257678,5482
2021-01-20,Iowa,19,308787,1485,4394,62,1222463,2012,258865,717,963598,1295
2021-01-20,Kansas,20,266251,3524,3584,58,1125705,11939,263412,3590,862293,8349
2021-01-20,Kentucky,21,337788,3441,3540,51,334321,3414,334321,3414,,0
2021-01-20,Louisiana,22,374582,2493,8383,59,4705481,31534,374582,2493,4330899,29041
2021-01-20,Maine,23,34963,701,530,11,34963,701,34963,701,,0
2021-01-20,Maryland,24,332558,2168,6689,39,3072514,10407,332353,2167,2740161,8240
2021-01-20,Massachusetts,25,481040,4514,13829,80,4421203,17440,481040,4514,3940163,12926
2021-01-20,Michigan,26,588616,2412,14759,35,589869,2421,589869,2421,,0
2021-01-20,Minnesota,27,449560,1224,6047,34,3180512,5625,449492,1224,2731020,4401
2021-01-20,Mississippi,28,256827,1702,5638,64,1512942,1702,256827,1702,1256115,0
2021-01-20,Missouri,29,473912,2169,6868,196,2170783,4829,441789,1592,1728994,3237
2021-01-20,Montana,30,90349,397,1094,1,90255,391,90255,391,,0
2021-01-20,Nebraska,31,185656,1969,1936,22,887431,900,183318,900,704113,0
2021-01-20,Nevada,32,265228,1005,3869,75,1287155,3986,265143,1171,1022012,2815
2021-01-20,New Hampshire,33,59437,728,950,12,589215,3438,59437,728,529778,2710
2021-01-20,New Jersey,34,641140,5439,20667,155,8951817,86526,641140,5438,8310677,81088
2021-01-20,New Mexico,35,165835,881,3011,34,165835,881,165835,881,,0
2021-01-20,New York,36,1280068,11119,41148,215,1271451,13364,1271451,13364,,0
2021-01-20,North Carolina,37,693695,9198,8267,71,690912,6415,690912,6415,,0
2021-01-20,North Dakota,38,96244,151,1409,1,388866,361,96222,151,292644,210
2021-01-20,Northern Mariana Islands,69,129,0,2,0,17558,0,129,0,17429,0
2021-01-20,Ohio,39,842433,6378,10409,73,842433,6378,842433,6378,,0
2021-01-20,Oklahoma,40,360360,1986,3085,48,3002435,43061,360360,1986,2642075,41075
2021-01-20,Oregon,41,135143,675,1841,25,134468,617,134468,617,,0
2021-01-20,Pennsylvania,42,789029,5674,19868,401,4290262,18797,783170,5984,3507092,12813
2021-01-20,Puerto Rico,72,122128,140,1717,14,394485,140,88513,140,305972,0
2021-01-20,Rhode Island,44,107876,810,2058,13,707198,3314,107876,810,599322,2504
2021-01-20,South Carolina,45,399843,5525,6328,69,3823586,50645,399843,5525,3423743,45120
2021-01-20,South Dakota,46,106063,277,1667,0,393343,1018,106063,277,287280,741
2021-01-20,Tennessee,47,681451,4026,8477,86,694291,4483,694291,4483,,0
2021-01-20,Texas,48,2188485,28029,33632,456,2166283,31255,2166283,31255,,0
2021-01-20,Utah,49,328380,2159,1518,11,1719096,6979,328380,2159,1390716,4820
2021-01-20,Vermont,50,10471,150,165,2,290855,200,10471,150,280384,50
2021-01-20,Virgin Islands,78,2305,22,24,0,39581,202,2283,23,37298,179
2021-01-20,Virginia,51,455591,4515,5861,63,455591,4515,455591,4515,,0
2021-01-20,Washington,53,298487,1968,4021,1,291989,2050,291989,2050,,0
2021-01-20,West Virginia,54,111677,857,1836,21,111677,857,111677,857,,0
2021-01-20,Wisconsin,55,573119,1851,6036,62,3023641,6974,573119,1851,2450522,5123
2021-01-20,Wyoming,56,50124,202,550,0,216983,578,50124,202,166859,376
2021-01-21,Alabama,01,432536,2881,6379,96,2147778,8373,432536,2881,1715242,5492
2021-01-21,Alaska,02,52282,201,245,1,50941,209,50941,209,,0
2021-01-21,Arizona,04,703249,9543,11813,249,3328288,34660,699942,9398,2628346,25262
2021-01-21,Arkansas,05,279220,3106,4496,55,2370512,14191,279220,3106,2091292,11085
2021-01-21,California,06,3116266,25576,35704,703,3039044,19673,3039044,19673,,0
2021-01-21,Colorado,08,382918,1504,5523,14,2343642,9814,381210,1983,1962432,7831
2021-01-21,Connecticut,09,235796,1662,6774,48,235796,1662,235796,1662,,0
2021-01-21,Delaware,10,72523,748,1027,1,562989,2489,72523,748,490466,1741
2021-01-21,District of Columbia,11,34612,209,864,1,34612,209,34612,209,,0
2021-01-21,Florida,12,1613876,12873,24738,161,9728645,50506,1584442,12602,8144203,37904
2021-01-21,Georgia,13,820513,8059,12484,111,844799,8150,844799,8150,,0
2021-01-21,Guam,66,8497,13,129,0,102933,621,7528,7,95405,614
2021-01-21,Hawaii,15,24663,112,325,3,25329,119,25329,119,,0
2021-01-21,Idaho,16,158400,655,1658,21,612396,2386,157588,810,454808,1576
2021-01-21,Illinois,17,1089010,4876,20423,138,1086333,4979,1086333,4979,,0
2021-01-21,Indiana,18,605004,3624,9593,64,2867990,11999,601937,3624,2266053,8375
2021-01-21,Iowa,19,310440,1653,4445,51,1226351,3888,260227,1362,966124,2526
2021-01-21,Kansas,20,266562,311,3575,-9,1125705,0,263412,0,862293,0
2021-01-21,Kentucky,21,341343,3555,3584,44,338034,3713,338034,3713,,0
2021-01-21,Louisiana,22,378318,3736,8442,59,4748890,43409,378318,3736,4370572,39673
2021-01-21,Maine,23,35638,675,536,6,35638,675,35638,675,,0
2021-01-21,Maryland,24,334725,2167,6735,46,3084146,11632,334519,2166,2749627,9466
2021-01-21,Massachusetts,25,486180,5140,13906,77,4442407,21204,486180,5140,3956227,16064
2021-01-21,Michigan,26,591203,2587,14922,163,592382,2513,592382,2513,,0
2021-01-21,Minnesota,27,450830,1270,6079,32,3189397,8885,450762,1270,2738635,7615
2021-01-21,Mississippi,28,259117,2290,5668,30,1515232,2290,259117,2290,1256115,0
2021-01-21,Missouri,29,476262,2350,6909,41,2177231,6448,443838,2049,1733393,4399
2021-01-21,Montana,30,90742,393,1102,8,90649,394,90649,394,,0
2021-01-21,Nebraska,31,186472,816,1949,13,892762,5331,184482,1164,708280,4167
2021-01-21,Nevada,32,266643,1415,3915,46,1293667,6512,266343,1200,1027324,5312
2021-01-21,New Hampshire,33,60294,857,962,12,592902,3687,60294,857,532608,2830
2021-01-21,New Jersey,34,646188,5048,20760,93,8956866,5049,646189,5049,8310677,0
2021-01-21,New Mexico,35,166823,988,3046,35,166823,988,166823,988,,0
2021-01-21,New York,36,1293976,13908,41348,200,1285337,13886,1285337,13886,,0
2021-01-21,North Carolina,37,699334,5639,8397,130,698099,7187,698099,7187,,0
2021-01-21,North Dakota,38,96392,148,1422,13,389294,428,96370,148,292924,280
2021-01-21,Northern Mariana Islands,69,129,0,2,0,17558,0,129,0,17429,0
2021-01-21,Ohio,39,849704,7271,10518,109,849704,7271,849704,7271,,0
2021-01-21,Oklahoma,40,363046,2686,3140,55,3016648,14213,363046,2686,2653602,11527
2021-01-21,Oregon,41,135973,830,1850,9,135142,674,135142,674,,0
2021-01-21,Pennsylvania,42,794632,5603,20128,260,4309670,19408,788834,5664,3520836,13744
2021-01-21,Puerto Rico,72,122343,215,1732,15,394700,215,88728,215,305972,0
2021-01-21,Rhode Island,44,108786,910,2076,18,711223,4025,108786,910,602437,3115
2021-01-21,South Carolina,45,404492,4649,6373,45,3862267,38681,404492,4649,3457775,34032
2021-01-21,South Dakota,46,106400,337,1673,6,394515,1172,106400,337,288115,835
2021-01-21,Tennessee,47,685037,3586,8606,129,697783,3492,697783,3492,,0
2021-01-21,Texas,48,2209995,21510,34075,443,2188643,22360,2188643,22360,,0
2021-01-21,Utah,49,330469,2089,1548,30,1725628,6532,330469,2089,1395159,4443
2021-01-21,Vermont,50,10580,109,168,3,291562,707,10580,109,280982,598
2021-01-21,Virgin Islands,78,2305,0,24,0,39770,189,2305,22,37465,167
2021-01-21,Virginia,51,459604,4013,5940,79,459604,4013,459604,4013,,0
2021-01-21,Washington,53,300420,1933,4131,110,294017,2028,294017,2028,,0
2021-01-21,West Virginia,54,112617,940,1849,13,112617,940,112617,940,,0
2021-01-21,Wisconsin,55,575688,2569,6091,55,3032720,9079,575688,2569,2457032,6510
2021-01-21,Wyoming,56,50424,300,550,0,217795,812,50424,300,167371,512
2021-01-22,Alabama,01,436087,3551,6486,107,2156761,8983,436087,3551,1720674,5432
2021-01-22,Alaska,02,52572,290,245,0,51204,263,51204,263,,0
2021-01-22,Arizona,04,710273,7024,12014,201,3351226,22938,708041,8099,2643185,14839
2021-01-22,Arkansas,05,281382,2162,4549,53,2383073,12561,281382,2162,2101691,10399
2021-01-22,California,06,3141303,25037,36326,622,3062068,23024,3062068,23024,,0
2021-01-22,Colorado,08,385153,2235,5548,25,2352403,8761,383008,1798,1969395,6963
2021-01-22,Connecticut,09,237815,2019,6819,45,237815,2019,237815,2019,,0
